words@umm1982m	@umm1982m	143.601	143.929	/
words@umm1982m	@umm1982m	143.929	144.257	Питер
words@umm1982m	@umm1982m	144.257	144.585	чуть-чуть
words@umm1982m	@umm1982m	144.585	144.913	другой
words@umm1982m	@umm1982m	144.913	145.241	не
words@umm1982m	@umm1982m	145.241	145.569	зимой
words@umm1982m	@umm1982m	145.569	145.897	/
words@umm1982m	@umm1982m	145.897	146.23	/
words@umm1982m	@umm1982m	253.693	253.921	Девушка
words@umm1982m	@umm1982m	253.921	254.149	/
words@umm1982m	@umm1982m	254.149	254.377	/
words@umm1982m	@umm1982m	257.907	258.083	Вот
words@umm1982m	@umm1982m	258.083	258.259	микрофон
words@umm1982m	@umm1982m	258.259	258.435	/
words@umm1982m	@umm1982m	258.435	258.611	/
words@tsa1989f	@tsa1989f	0.0	0.33	#нрзб#
words@tsa1989f	@tsa1989f	0.33	0.66	что...
words@tsa1989f	@tsa1989f	0.66	0.99	ээ
words@tsa1989f	@tsa1989f	0.99	1.32	/
words@tsa1989f	@tsa1989f	1.32	1.65	беспокоит
words@tsa1989f	@tsa1989f	1.65	1.98	опять
words@tsa1989f	@tsa1989f	1.98	2.31	плечо
words@tsa1989f	@tsa1989f	2.31	2.64	к
words@tsa1989f	@tsa1989f	2.64	2.97	сожалению
words@tsa1989f	@tsa1989f	2.97	3.3	/
words@tsa1989f	@tsa1989f	3.3	3.64	/
words@tsa1989f	@tsa1989f	31.19	31.443	Ну
words@tsa1989f	@tsa1989f	31.443	31.696	мне
words@tsa1989f	@tsa1989f	31.696	31.949	кажется
words@tsa1989f	@tsa1989f	31.949	32.202	Маша
words@tsa1989f	@tsa1989f	32.202	32.455	очень
words@tsa1989f	@tsa1989f	32.455	32.708	расстроилась
words@tsa1989f	@tsa1989f	32.708	32.961	/
words@tsa1989f	@tsa1989f	32.961	33.22	/
words@tsa1989f	@tsa1989f	33.23	33.458	Давайте
words@tsa1989f	@tsa1989f	33.458	33.686	будем
words@tsa1989f	@tsa1989f	33.686	33.914	поднимать
words@tsa1989f	@tsa1989f	33.914	34.142	настроение
words@tsa1989f	@tsa1989f	34.142	34.37	/
words@tsa1989f	@tsa1989f	34.37	34.6	/
words@tsa1989f	@tsa1989f	49.21	49.437	Мы
words@tsa1989f	@tsa1989f	49.437	49.664	знаем
words@tsa1989f	@tsa1989f	49.664	49.891	что
words@tsa1989f	@tsa1989f	49.891	50.118	вы
words@tsa1989f	@tsa1989f	50.118	50.345	максималистка
words@tsa1989f	@tsa1989f	50.345	50.572	/
words@tsa1989f	@tsa1989f	50.572	50.799	Миша
words@tsa1989f	@tsa1989f	50.799	51.026	/
words@tsa1989f	@tsa1989f	51.026	51.26	/
words@tsa1989f	@tsa1989f	60.905	60.998	У
words@tsa1989f	@tsa1989f	60.998	61.091	вас
words@tsa1989f	@tsa1989f	61.091	61.184	тут
words@tsa1989f	@tsa1989f	61.184	61.277	живая
words@tsa1989f	@tsa1989f	61.277	61.37	Шарапова
words@tsa1989f	@tsa1989f	61.37	61.463	сидит
words@tsa1989f	@tsa1989f	61.463	61.556	а
words@tsa1989f	@tsa1989f	61.556	61.649	они
words@tsa1989f	@tsa1989f	61.649	61.742	в
words@tsa1989f	@tsa1989f	61.742	61.835	телефоны
words@tsa1989f	@tsa1989f	61.835	61.928	уткнулись
words@tsa1989f	@tsa1989f	61.928	62.021	/
words@tsa1989f	@tsa1989f	62.021	62.12	/
words@tsa1989f	@tsa1989f	65.267	65.636	У
words@tsa1989f	@tsa1989f	65.636	66.005	Миши
words@tsa1989f	@tsa1989f	66.005	66.374	Южного
words@tsa1989f	@tsa1989f	66.374	66.743	вопрос
words@tsa1989f	@tsa1989f	66.743	67.112	есть
words@tsa1989f	@tsa1989f	67.112	67.481	/
words@tsa1989f	@tsa1989f	67.481	67.856	/
words@tsa1989f	@tsa1989f	126.298	126.564	Мы
words@tsa1989f	@tsa1989f	126.564	126.83	уверены
words@tsa1989f	@tsa1989f	126.83	127.096	что
words@tsa1989f	@tsa1989f	127.096	127.362	вы
words@tsa1989f	@tsa1989f	127.362	127.628	сюда
words@tsa1989f	@tsa1989f	127.628	127.894	еще
words@tsa1989f	@tsa1989f	127.894	128.16	вернетесь
words@tsa1989f	@tsa1989f	128.16	128.426	/
words@tsa1989f	@tsa1989f	128.426	128.694	/
words@tsa1989f	@tsa1989f	128.694	128.994	Расскажите
words@tsa1989f	@tsa1989f	128.994	129.294	пожалуйста...
words@tsa1989f	@tsa1989f	129.294	129.594	/
words@tsa1989f	@tsa1989f	129.594	129.894	/
words@tsa1989f	@tsa1989f	132.357	132.563	Как
words@tsa1989f	@tsa1989f	132.563	132.769	турист
words@tsa1989f	@tsa1989f	132.769	132.975	почему
words@tsa1989f	@tsa1989f	132.975	133.181	нет
words@tsa1989f	@tsa1989f	133.181	133.387	?
words@tsa1989f	@tsa1989f	133.387	133.593	/
words@tsa1989f	@tsa1989f	133.593	133.799	/
words@tsa1989f	@tsa1989f	146.294	146.631	Миша
words@tsa1989f	@tsa1989f	146.631	146.968	себя
words@tsa1989f	@tsa1989f	146.968	147.305	чувствует
words@tsa1989f	@tsa1989f	147.305	147.642	в
words@tsa1989f	@tsa1989f	147.642	147.979	Санкт-Петербурге
words@tsa1989f	@tsa1989f	147.979	148.316	как
words@tsa1989f	@tsa1989f	148.316	148.653	дома
words@tsa1989f	@tsa1989f	148.653	148.99	/
words@tsa1989f	@tsa1989f	148.99	149.327	практически
words@tsa1989f	@tsa1989f	149.327	149.664	обожает
words@tsa1989f	@tsa1989f	149.664	150.001	этот
words@tsa1989f	@tsa1989f	150.001	150.338	турнир
words@tsa1989f	@tsa1989f	150.338	150.675	да
words@tsa1989f	@tsa1989f	150.675	151.012	/
words@tsa1989f	@tsa1989f	151.012	151.349	и
words@tsa1989f	@tsa1989f	151.349	151.686	даже
words@tsa1989f	@tsa1989f	151.686	152.023	последний
words@tsa1989f	@tsa1989f	152.023	152.36	матч
words@tsa1989f	@tsa1989f	152.36	152.697	в
words@tsa1989f	@tsa1989f	152.697	153.034	карьере
words@tsa1989f	@tsa1989f	153.034	153.371	Михаила
words@tsa1989f	@tsa1989f	153.371	153.708	Южного
words@tsa1989f	@tsa1989f	153.708	154.045	друзья
words@tsa1989f	@tsa1989f	154.045	154.382	вы
words@tsa1989f	@tsa1989f	154.382	154.719	все
words@tsa1989f	@tsa1989f	154.719	155.056	помните
words@tsa1989f	@tsa1989f	155.056	155.393	был
words@tsa1989f	@tsa1989f	155.393	155.73	здесь
words@tsa1989f	@tsa1989f	155.73	156.067	в
words@tsa1989f	@tsa1989f	156.067	156.404	Санкт-Петербурге
words@tsa1989f	@tsa1989f	156.404	156.741	на
words@tsa1989f	@tsa1989f	156.741	157.078	Сибур-Арене
words@tsa1989f	@tsa1989f	157.078	157.415	/
words@tsa1989f	@tsa1989f	157.415	157.757	/
words@tsa1989f	@tsa1989f	157.894	158.119	У
words@tsa1989f	@tsa1989f	158.119	158.344	меня
words@tsa1989f	@tsa1989f	158.344	158.569	вопрос
words@tsa1989f	@tsa1989f	158.569	158.794	по
words@tsa1989f	@tsa1989f	158.794	159.019	поводу
words@tsa1989f	@tsa1989f	159.019	159.244	зимы
words@tsa1989f	@tsa1989f	159.244	159.469	/
words@tsa1989f	@tsa1989f	159.469	159.694	/
words@tsa1989f	@tsa1989f	159.747	160.052	Вы
words@tsa1989f	@tsa1989f	160.052	160.357	так
words@tsa1989f	@tsa1989f	160.357	160.662	радовались
words@tsa1989f	@tsa1989f	160.662	160.967	в
words@tsa1989f	@tsa1989f	160.967	161.272	Инстграмме
words@tsa1989f	@tsa1989f	161.272	161.577	когда
words@tsa1989f	@tsa1989f	161.577	161.882	снег
words@tsa1989f	@tsa1989f	161.882	162.187	увидели
words@tsa1989f	@tsa1989f	162.187	162.492	/
words@tsa1989f	@tsa1989f	162.492	162.797	последний
words@tsa1989f	@tsa1989f	162.797	163.102	раз
words@tsa1989f	@tsa1989f	163.102	163.407	когда
words@tsa1989f	@tsa1989f	163.407	163.712	такое
words@tsa1989f	@tsa1989f	163.712	164.017	было
words@tsa1989f	@tsa1989f	164.017	164.322	/
words@tsa1989f	@tsa1989f	164.322	164.631	/
words@tsa1989f	@tsa1989f	181.632	181.918	Вы
words@tsa1989f	@tsa1989f	181.918	182.204	у
words@tsa1989f	@tsa1989f	182.204	182.49	нас
words@tsa1989f	@tsa1989f	182.49	182.776	очень
words@tsa1989f	@tsa1989f	182.776	183.062	стильная
words@tsa1989f	@tsa1989f	183.062	183.348	спортсменка
words@tsa1989f	@tsa1989f	183.348	183.634	но
words@tsa1989f	@tsa1989f	183.634	183.92	ээ
words@tsa1989f	@tsa1989f	183.92	184.206	/
words@tsa1989f	@tsa1989f	184.206	184.492	теплые
words@tsa1989f	@tsa1989f	184.492	184.778	вещи
words@tsa1989f	@tsa1989f	184.778	185.064	все-таки
words@tsa1989f	@tsa1989f	185.064	185.35	имеются
words@tsa1989f	@tsa1989f	185.35	185.636	?
words@tsa1989f	@tsa1989f	185.636	185.922	/
words@tsa1989f	@tsa1989f	185.922	186.213	/
words@tsa1989f	@tsa1989f	189.82	190.432	Валенки
words@tsa1989f	@tsa1989f	190.432	191.044	надо
words@tsa1989f	@tsa1989f	191.044	191.656	прио...
words@tsa1989f	@tsa1989f	191.656	192.269	приобретать
words@tsa1989f	@tsa1989f	193.754	194.105	А
words@tsa1989f	@tsa1989f	194.105	194.456	последний
words@tsa1989f	@tsa1989f	194.456	194.807	мой
words@tsa1989f	@tsa1989f	194.807	195.158	и
words@tsa1989f	@tsa1989f	195.158	195.509	Мишин
words@tsa1989f	@tsa1989f	195.509	195.86	вопрос
words@tsa1989f	@tsa1989f	195.86	196.211	в
words@tsa1989f	@tsa1989f	196.211	196.562	этой
words@tsa1989f	@tsa1989f	196.562	196.913	части
words@tsa1989f	@tsa1989f	196.913	197.264	нашей
words@tsa1989f	@tsa1989f	197.264	197.615	беседы
words@tsa1989f	@tsa1989f	197.615	197.966	ээ
words@tsa1989f	@tsa1989f	197.966	198.317	самое
words@tsa1989f	@tsa1989f	198.317	198.668	вкусное
words@tsa1989f	@tsa1989f	198.668	199.019	что
words@tsa1989f	@tsa1989f	199.019	199.37	вы
words@tsa1989f	@tsa1989f	199.37	199.721	упели
words@tsa1989f	@tsa1989f	199.721	200.072	съесть
words@tsa1989f	@tsa1989f	200.072	200.423	в
words@tsa1989f	@tsa1989f	200.423	200.774	Санкт-Петербурге
words@tsa1989f	@tsa1989f	200.774	201.125	?
words@tsa1989f	@tsa1989f	201.125	201.476	/
words@tsa1989f	@tsa1989f	201.476	201.846	/
words@tsa1989f	@tsa1989f	202.193	202.507	Сырники
words@tsa1989f	@tsa1989f	202.507	202.821	?
words@tsa1989f	@tsa1989f	202.821	203.135	Порадуйте
words@tsa1989f	@tsa1989f	203.135	203.449	нас
words@tsa1989f	@tsa1989f	203.449	203.763	пожалуйста
words@tsa1989f	@tsa1989f	203.763	204.077	/
words@tsa1989f	@tsa1989f	204.077	204.397	/
words@tsa1989f	@tsa1989f	207.152	207.393	Сегодня
words@tsa1989f	@tsa1989f	207.393	207.634	будет
words@tsa1989f	@tsa1989f	207.634	207.875	час
words@tsa1989f	@tsa1989f	207.875	208.116	пик...
words@tsa1989f	@tsa1989f	208.116	208.357	/
words@tsa1989f	@tsa1989f	208.357	208.601	/
words@tsa1989f	@tsa1989f	221.458	221.739	Что
words@tsa1989f	@tsa1989f	221.739	222.02	можно
words@tsa1989f	@tsa1989f	222.02	222.301	да
words@tsa1989f	@tsa1989f	222.301	222.582	рискнуть
words@tsa1989f	@tsa1989f	222.582	222.863	все-таки
words@tsa1989f	@tsa1989f	222.863	223.144	/
words@tsa1989f	@tsa1989f	223.144	223.427	/
words@tsa1989f	@tsa1989f	224.753	224.967	И
words@tsa1989f	@tsa1989f	224.967	225.181	блинчики
words@tsa1989f	@tsa1989f	225.181	225.395	/
words@tsa1989f	@tsa1989f	225.395	225.61	/
words@tsa1989f	@tsa1989f	225.734	225.97	С
words@tsa1989f	@tsa1989f	225.97	226.206	икрой
words@tsa1989f	@tsa1989f	226.206	226.442	/
words@tsa1989f	@tsa1989f	226.442	226.678	я
words@tsa1989f	@tsa1989f	226.678	226.914	видела
words@tsa1989f	@tsa1989f	226.914	227.15	то
words@tsa1989f	@tsa1989f	227.15	227.386	/
words@tsa1989f	@tsa1989f	227.386	227.622	что
words@tsa1989f	@tsa1989f	227.622	227.858	вы
words@tsa1989f	@tsa1989f	227.858	228.094	бутерброд
words@tsa1989f	@tsa1989f	228.094	228.33	с
words@tsa1989f	@tsa1989f	228.33	228.566	икрой
words@tsa1989f	@tsa1989f	228.566	228.802	ели
words@tsa1989f	@tsa1989f	228.802	229.038	/
words@tsa1989f	@tsa1989f	229.038	229.274	/
words@tsa1989f	@tsa1989f	233.744	234.028	Хорошо
words@tsa1989f	@tsa1989f	234.028	234.312	/
words@tsa1989f	@tsa1989f	234.312	234.596	друзья
words@tsa1989f	@tsa1989f	234.596	234.88	теперь
words@tsa1989f	@tsa1989f	234.88	235.164	настало
words@tsa1989f	@tsa1989f	235.164	235.448	ваше
words@tsa1989f	@tsa1989f	235.448	235.732	время
words@tsa1989f	@tsa1989f	235.732	236.016	/
words@tsa1989f	@tsa1989f	236.016	236.305	/
words@tsa1989f	@tsa1989f	236.315	236.705	Пожалуйста
words@tsa1989f	@tsa1989f	236.705	237.095	/
words@tsa1989f	@tsa1989f	237.095	237.485	у
words@tsa1989f	@tsa1989f	237.485	237.875	вас
words@tsa1989f	@tsa1989f	237.875	238.265	есть
words@tsa1989f	@tsa1989f	238.265	238.655	возможность
words@tsa1989f	@tsa1989f	238.655	239.045	уникальная
words@tsa1989f	@tsa1989f	239.045	239.435	/
words@tsa1989f	@tsa1989f	239.435	239.825	задать
words@tsa1989f	@tsa1989f	239.825	240.215	вопрос
words@tsa1989f	@tsa1989f	240.215	240.605	Марии
words@tsa1989f	@tsa1989f	240.605	240.995	Шараповой
words@tsa1989f	@tsa1989f	240.995	241.385	/
words@tsa1989f	@tsa1989f	241.385	241.784	/
words@tsa1989f	@tsa1989f	241.805	242.159	Давайте
words@tsa1989f	@tsa1989f	242.159	242.513	такие
words@tsa1989f	@tsa1989f	242.513	242.867	человеческие
words@tsa1989f	@tsa1989f	242.867	243.221	хорошие
words@tsa1989f	@tsa1989f	243.221	243.575	вопросы
words@tsa1989f	@tsa1989f	243.575	243.929	будем
words@tsa1989f	@tsa1989f	243.929	244.283	Маше
words@tsa1989f	@tsa1989f	244.283	244.637	задавать
words@tsa1989f	@tsa1989f	244.637	244.991	/
words@tsa1989f	@tsa1989f	244.991	245.346	/
words@tsa1989f	@tsa1989f	245.427	245.721	Друзья
words@tsa1989f	@tsa1989f	245.721	246.015	/
words@tsa1989f	@tsa1989f	246.015	246.309	и
words@tsa1989f	@tsa1989f	246.309	246.603	вот
words@tsa1989f	@tsa1989f	246.603	246.897	сразу
words@tsa1989f	@tsa1989f	246.897	247.191	увидела
words@tsa1989f	@tsa1989f	247.191	247.485	прекрасную...
words@tsa1989f	@tsa1989f	247.485	247.779	/
words@tsa1989f	@tsa1989f	247.779	248.08	/
words@tsa1989f	@tsa1989f	249.438	249.745	Человеческие
words@tsa1989f	@tsa1989f	249.745	250.052	ну
words@tsa1989f	@tsa1989f	250.052	250.359	конечно
words@tsa1989f	@tsa1989f	250.359	250.666	/
words@tsa1989f	@tsa1989f	250.666	250.973	самой
words@tsa1989f	@tsa1989f	250.973	251.28	вот
words@tsa1989f	@tsa1989f	251.28	251.587	первой
words@tsa1989f	@tsa1989f	251.587	251.894	кто
words@tsa1989f	@tsa1989f	251.894	252.201	кто
words@tsa1989f	@tsa1989f	252.201	252.508	руку
words@tsa1989f	@tsa1989f	252.508	252.815	подняла
words@tsa1989f	@tsa1989f	252.815	253.122	/
words@tsa1989f	@tsa1989f	253.122	253.429	вот
words@tsa1989f	@tsa1989f	253.429	253.736	эта
words@tsa1989f	@tsa1989f	253.736	254.043	вот
words@tsa1989f	@tsa1989f	254.043	254.35	девушка
words@tsa1989f	@tsa1989f	254.35	254.657	прекрасная
words@tsa1989f	@tsa1989f	254.657	254.964	в
words@tsa1989f	@tsa1989f	254.964	255.271	/
words@tsa1989f	@tsa1989f	255.271	255.578	первом
words@tsa1989f	@tsa1989f	255.578	255.885	ряду
words@tsa1989f	@tsa1989f	255.885	256.192	/
words@tsa1989f	@tsa1989f	256.192	256.499	пожалуйста
words@tsa1989f	@tsa1989f	256.499	256.806	я
words@tsa1989f	@tsa1989f	256.806	257.113	хотела
words@tsa1989f	@tsa1989f	257.113	257.42	бы
words@tsa1989f	@tsa1989f	257.42	257.727	попросить
words@tsa1989f	@tsa1989f	257.727	258.034	микрофон
words@tsa1989f	@tsa1989f	258.034	258.341	/
words@tsa1989f	@tsa1989f	258.341	258.652	/
words@tsa1989f	@tsa1989f	258.999	259.19	Спасибо
words@tsa1989f	@tsa1989f	259.19	259.381	да
words@tsa1989f	@tsa1989f	259.381	259.572	/
words@tsa1989f	@tsa1989f	259.572	259.764	/
words@tsa1989f	@tsa1989f	268.265	268.607	Мы
words@tsa1989f	@tsa1989f	268.607	268.949	не
words@tsa1989f	@tsa1989f	268.949	269.291	слышим
words@tsa1989f	@tsa1989f	269.291	269.633	давайте
words@tsa1989f	@tsa1989f	269.633	269.975	погромче
words@tsa1989f	@tsa1989f	269.975	270.317	/
words@tsa1989f	@tsa1989f	270.317	270.663	/
words@tsa1989f	@tsa1989f	270.663	271.075	Микрофончик
words@tsa1989f	@tsa1989f	271.075	271.487	выведем
words@tsa1989f	@tsa1989f	271.487	271.899	звукорежиссер
words@tsa1989f	@tsa1989f	271.899	272.311	товарищ
words@tsa1989f	@tsa1989f	272.311	272.723	/
words@tsa1989f	@tsa1989f	272.723	273.135	отлично
words@tsa1989f	@tsa1989f	273.135	273.547	давайте
words@tsa1989f	@tsa1989f	273.547	273.959	еще
words@tsa1989f	@tsa1989f	273.959	274.371	раз
words@tsa1989f	@tsa1989f	274.371	274.783	попробуем
words@tsa1989f	@tsa1989f	274.783	275.195	/
words@tsa1989f	@tsa1989f	275.195	275.612	/
words@tsa1989f	@tsa1989f	295.912	296.216	Даа
words@tsa1989f	@tsa1989f	296.216	296.52	хороший
words@tsa1989f	@tsa1989f	296.52	296.824	вопрос
words@tsa1989f	@tsa1989f	296.824	297.128	/
words@tsa1989f	@tsa1989f	297.128	297.433	/
words@aaa1993f	@aaa1993f	260.948	261.295	Мария
words@aaa1993f	@aaa1993f	261.295	261.642	во-первых
words@aaa1993f	@aaa1993f	261.642	261.989	спасибо
words@aaa1993f	@aaa1993f	261.989	262.336	вам
words@aaa1993f	@aaa1993f	262.336	262.683	за
words@aaa1993f	@aaa1993f	262.683	263.03	тот
words@aaa1993f	@aaa1993f	263.03	263.377	праздник
words@aaa1993f	@aaa1993f	263.377	263.724	хоть
words@aaa1993f	@aaa1993f	263.724	264.071	и
words@aaa1993f	@aaa1993f	264.071	264.418	короткий
words@aaa1993f	@aaa1993f	264.418	264.765	который
words@aaa1993f	@aaa1993f	264.765	265.112	принес
words@aaa1993f	@aaa1993f	265.112	265.459	нам
words@aaa1993f	@aaa1993f	265.459	265.806	/
words@aaa1993f	@aaa1993f	265.806	266.153	который
words@aaa1993f	@aaa1993f	266.153	266.5	принесло
words@aaa1993f	@aaa1993f	266.5	266.847	нам
words@aaa1993f	@aaa1993f	266.847	267.194	ваше
words@aaa1993f	@aaa1993f	267.194	267.541	присутствие
words@aaa1993f	@aaa1993f	267.541	267.888	/
words@aaa1993f	@aaa1993f	267.888	268.244	/
words@aaa1993f	@aaa1993f	275.907	276.23	Хотелось
words@aaa1993f	@aaa1993f	276.23	276.553	/
words@aaa1993f	@aaa1993f	276.553	276.876	поблагодарить
words@aaa1993f	@aaa1993f	276.876	277.199	вас
words@aaa1993f	@aaa1993f	277.199	277.522	за
words@aaa1993f	@aaa1993f	277.522	277.845	тот
words@aaa1993f	@aaa1993f	277.845	278.168	праздник
words@aaa1993f	@aaa1993f	278.168	278.491	который
words@aaa1993f	@aaa1993f	278.491	278.814	принесло
words@aaa1993f	@aaa1993f	278.814	279.137	нам
words@aaa1993f	@aaa1993f	279.137	279.46	ваше
words@aaa1993f	@aaa1993f	279.46	279.783	присутствие
words@aaa1993f	@aaa1993f	279.783	280.106	/
words@aaa1993f	@aaa1993f	280.106	280.429	короткое
words@aaa1993f	@aaa1993f	280.429	280.752	но
words@aaa1993f	@aaa1993f	280.752	281.075	такое
words@aaa1993f	@aaa1993f	281.075	281.398	яркое
words@aaa1993f	@aaa1993f	281.398	281.721	/
words@aaa1993f	@aaa1993f	281.721	282.05	/
words@aaa1993f	@aaa1993f	282.704	283.033	Вот
words@aaa1993f	@aaa1993f	283.033	283.362	/
words@aaa1993f	@aaa1993f	283.362	283.691	и
words@aaa1993f	@aaa1993f	283.691	284.02	хотелось
words@aaa1993f	@aaa1993f	284.02	284.349	спросить
words@aaa1993f	@aaa1993f	284.349	284.678	/
words@aaa1993f	@aaa1993f	284.678	285.007	писали
words@aaa1993f	@aaa1993f	285.007	285.336	что
words@aaa1993f	@aaa1993f	285.336	285.665	/
words@aaa1993f	@aaa1993f	285.665	285.994	вот
words@aaa1993f	@aaa1993f	285.994	286.323	матч
words@aaa1993f	@aaa1993f	286.323	286.652	который
words@aaa1993f	@aaa1993f	286.652	286.981	был
words@aaa1993f	@aaa1993f	286.981	287.31	в
words@aaa1993f	@aaa1993f	287.31	287.639	понедельник
words@aaa1993f	@aaa1993f	287.639	287.968	это
words@aaa1993f	@aaa1993f	287.968	288.297	/
words@aaa1993f	@aaa1993f	288.297	288.626	ваша
words@aaa1993f	@aaa1993f	288.626	288.955	первая
words@aaa1993f	@aaa1993f	288.955	289.284	победа
words@aaa1993f	@aaa1993f	289.284	289.613	в
words@aaa1993f	@aaa1993f	289.613	289.942	России
words@aaa1993f	@aaa1993f	289.942	290.271	начиная
words@aaa1993f	@aaa1993f	290.271	290.6	с
words@aaa1993f	@aaa1993f	290.6	290.929	2007
words@aaa1993f	@aaa1993f	290.929	291.258	года
words@aaa1993f	@aaa1993f	291.258	291.587	/
words@aaa1993f	@aaa1993f	291.587	291.928	/
words@aaa1993f	@aaa1993f	292.121	292.331	Вот
words@aaa1993f	@aaa1993f	292.331	292.541	/
words@aaa1993f	@aaa1993f	292.541	292.751	правда
words@aaa1993f	@aaa1993f	292.751	292.961	что
words@aaa1993f	@aaa1993f	292.961	293.171	вам
words@aaa1993f	@aaa1993f	293.171	293.381	в
words@aaa1993f	@aaa1993f	293.381	293.591	России
words@aaa1993f	@aaa1993f	293.591	293.801	сложнее
words@aaa1993f	@aaa1993f	293.801	294.011	играть
words@aaa1993f	@aaa1993f	294.011	294.221	несмотря
words@aaa1993f	@aaa1993f	294.221	294.431	на
words@aaa1993f	@aaa1993f	294.431	294.641	такую
words@aaa1993f	@aaa1993f	294.641	294.851	поддержку
words@aaa1993f	@aaa1993f	294.851	295.061	?
words@aaa1993f	@aaa1993f	295.061	295.271	/
words@aaa1993f	@aaa1993f	295.271	295.489	/
gesture@smu1987f	@smu1987f	2.688	5.811	поправляет левой рукой одежду и потом указывает ей же на публику
gesture@smu1987f	@smu1987f	10.934	11.579	взмахивает левой рукой в сторону
gesture@smu1987f	@smu1987f	14.733	16.811	дважды взмахивает левой рукой перед собой 
gesture@smu1987f	@smu1987f	20.688	22.655	пожимает плечами
gesture@smu1987f	@smu1987f	24.87	25.803	совершает резкое движение левой рукой сверху вниз
gesture@smu1987f	@smu1987f	36.403	38.003	разводит руками в стороны
gesture@smu1987f	@smu1987f	38.006	38.828	указывает обеими руками на публику
gesture@smu1987f	@smu1987f	55.742	56.764	машет левой рукой в приветствии
gesture@smu1987f	@smu1987f	62.493	63.782	указывает на себя, сложив руки тыльными сторонами ладеней на уровне груди
gesture@smu1987f	@smu1987f	63.803	65.114	указывает на публику левой рукой
gesture@smu1987f	@smu1987f	65.129	66.395	переплетает руки на уровне живота
gesture@smu1987f	@smu1987f	105.004	105.837	делает круговое движение раскрытой левой рукой от себя вперед на уровне плеча
gesture@smu1987f	@smu1987f	113.144	113.699	делает круговой жест раскрытой левой рукой
gesture@smu1987f	@smu1987f	129.906	131.738	разводит раскрытыми руками на уровне груди
gesture@smu1987f	@smu1987f	131.738	133.494	разводит раскрытыми руками на уровне груди
gesture@smu1987f	@smu1987f	139.043	140.12	прижимает открытую ладонь к груди
gesture@smu1987f	@smu1987f	141.471	142.637	делает движение открытой правой рукой сверху вниз по диагонали
gesture@smu1987f	@smu1987f	166.832	169.199	многократно опускает руки от плеч вниз открытыми ладонями вверх
gesture@smu1987f	@smu1987f	185.271	188.693	взмахивает открытой ладонью левой руки кверху, затем так же - в сторону
gesture@smu1987f	@smu1987f	188.716	189.805	скрещенные, направленные вниз ладони разводит в стороны
gesture@smu1987f	@smu1987f	192.398	193.732	поднимает обе руки, показывая на лицо, и опускает их
gesture@smu1987f	@smu1987f	214.326	215.559	резко разводит руками в значении "много"
gesture@smu1987f	@smu1987f	223.718	224.918	резко взмахивает открытой ладонью вперед и опускает руку
gesture@smu1987f	@smu1987f	229.239	230.617	прихлопывает в ладоши, складывая их крест накрест
gesture@smu1987f	@smu1987f	231.744	232.789	отводит раскрытую ладонь правой руки в сторону и вниз
gesture@smu1987f	@smu1987f	247.765	250.043	несколько раз машет открытой рукой ладонью вниз
gesture@smu1987f	@smu1987f	303.304	304.226	делает движение в сторону открытой, обращенной вверх ладонью правой руки
gesture@smu1987f	@smu1987f	304.475	306.086	делает рубящее движение открытой ладонью правой руки, таким образом показывая последовательность
gesture@umm1982m	@umm1982m	73.914	75.103	делает круговое движение почти соединенными кистями рук вперед
gesture@umm1982m	@umm1982m	77.11	78.354	разводит руками в стороны
gesture@umm1982m	@umm1982m	79.145	81.379	разводит руками ладонями вперед в стороны
gesture@umm1982m	@umm1982m	82.501	83.323	резко опускает раскрытую ладонь ребром вниз
gesture@umm1982m	@umm1982m	83.372	84.161	делает круговое движение раскрытой правой рукой и опускает ее вниз
gesture@umm1982m	@umm1982m	85.886	86.763	делает движение правой рукой от себя от уровня груди вниз
gesture@umm1982m	@umm1982m	88.324	89.091	делает круговое движение правой рукой от себя на уровне груди
gesture@umm1982m	@umm1982m	89.112	90.034	разодит руки в стороны на уровне живота
gesture@umm1982m	@umm1982m	91.796	92.785	разодит руки в стороны на уровне живота
gesture@umm1982m	@umm1982m	134.712	137.824	сначала указывает раскрытой ладонью правой руки на себя, потом делает рубящее движение вниз от себя открытой ладонью три раза
gesture@umm1982m	@umm1982m	137.909	139.831	разводит руками перед собой и вновь их соединяет 
gesture@umm1982m	@umm1982m	140.23	141.452	широко разводит руки ребром вниз, левую в бок, правую - вперед, а потом соединяет их
gesture@umm1982m	@umm1982m	142.966	144.932	делает круговое движение открытой ладонью по часовой стрелке
gesture@umm1982m	@umm1982m	257.684	258.884	протягивает правую рку в направлении публики
gesture@tsa1989f	@tsa1989f	2.066	3.5	дважды взмахивает обеими руками
gesture@tsa1989f	@tsa1989f	31.546	32.835	указывает правой рукой на Шарапову
gesture@tsa1989f	@tsa1989f	50.024	50.358	указывает правой рукой на Шарапову
gesture@tsa1989f	@tsa1989f	50.907	51.729	указывает правой рукой на Южного
gesture@tsa1989f	@tsa1989f	60.604	61.871	несколько раз подряд делает резкие взмахи в сторону Шараповой
gesture@tsa1989f	@tsa1989f	65.483	66.727	делает волнообразное движение правой рукой в сторону Южного
gesture@tsa1989f	@tsa1989f	128.432	129.91	делает движение от себя сцепленными в замок руками
gesture@tsa1989f	@tsa1989f	132.078	134.222	разводит раскрытыми руками от груди движением вниз
gesture@tsa1989f	@tsa1989f	146.574	148.118	указывает правой рукой на Южного
